n,n-gram,frequency
2,ti,0.0030183952648770783
2,iv,0.0005476827860598767
2,v ,0.00010315101800230862
2,et,0.0029422599896848983
2,tr,0.002141611611857455
2,ra,0.0029103322936365646
2,ht,0.005646290247316846
2,od,0.001257460028980524
2, v,0.005189478596163764
2,vi,0.0010167743203084707
2,lm,0.0002480536385293612
2,ae,0.00018419824643269397
2,ub,0.00040278016553282414
2,ve,0.0029668197558759242
2,rt,0.003050322960925412
2,il,0.0022644104428125845
2,l ,0.0027089422108701527
2,nk,0.0008915195127342388
2,ko,0.0009111673256870594
2,om,0.0011346611980253948
2,mt,0.0005697865756318
2,i ,0.0014932337844143723
2,ka,0.0010044944372129578
2,lt,0.002789989439300538
2,d ,0.007962276199130584
2,fl,0.0006999533364442371
2,rb,0.0009283591620207776
2,rl,0.0013974506962693715
2,gu,0.0007146891961588525
2,ts,0.001571825036225655
2,sc,0.005619274504506717
2,vo,0.002932436083208488
2,or,0.0029177002234938723
2,rz,0.0008276641206375715
2,uz,4.6663555762949134e-05
2,zi,0.0005697865756318
2,hn,0.0022570425129552767
2,us,0.0026377188889161775
2,mb,9.087113490679569e-05
2,fe,0.0019082938330427094
2,ss,0.0021833632143821993
2,lb,0.0015742810128447577
2, f,0.0028170051821106664
2,fo,0.0007073212663015448
2,lg,0.0006385539209666724
2,gt,0.0013753469066974482
2,a ,0.0025493037306284845
2,ir,0.0030429550310681042
2,ar,0.003192769604833362
2,bs,0.0009578308814500086
2,ab,0.002455976619102586
2,bl,0.001009406390451163
2,o ,0.0025198320111992534
2,fu,0.0001768303165753862
2, t,0.0019917970380921974
2,to,0.000896431465972444
2,dl,0.00036839649286538793
2,os,0.0007146891961588525
2,ue,0.001097821548738856
2,mc,6.385539209666725e-05
2,b ,0.0004420757914384655
2,hl,0.0019672372719011714
2,sp,0.001009406390451163
2,pr,0.0009381830684971879
2,ec,0.0011837807304074465
2,fr,0.001525161480462706
2,ag,0.0012206203796939854
2,tl,0.0008104722843038535
2, p,0.0013728909300783456
2,ph,0.00036839649286538793
2,op,0.00033155684357884913
2,rn,0.002242306653240661
2,tw,0.000628730014490262
2,wh,0.00037576442272269566
2,ej,4.1751602524743966e-05
2,ja,0.000510843136773338
2,ah,0.001549721246653732
2,hu,0.0004617236043912862
2,rs,0.0026499987720116904
2,tz,0.0013655230002210378
2,zt,0.0005869784119655181
2,ru,0.0018837340668516837
2,uh,0.0005820664587273129
2,bo,0.00016455043347987327
2,rr,0.0005796104821082104
2,um,0.0018125107448977087
2,rg,0.0015055136675098852
2,ap,0.0002284058255765405
2,pi,0.00039786821229461896
2,  ,0.0006901294299678267
2,ba,0.0006729375936341086
2,ha,0.003914826730849522
2,up,0.0003389247734361569
2,pt,0.00038558832919910604
2,rk,0.0014097305793648845
2,ks,0.0002996291475305155
2,rf,0.0010708058059287276
2,fn,0.00020139008276641207
2,oc,0.001181324753788344
2,sa,0.001655328241275143
2,bg,0.0001571825036225655
2,ms,0.00041506004862833706
2,mh,0.0001252548075742319
2,hh,0.00023577375543384828
2,ta,0.0017240955866100155
2,hy,0.0001056069946214112
2,ys,0.00011543090109782155
2,th,0.0005943463418228258
2,dp,2.455976619102586e-05
2,pu,0.00017191836333718102
2,ig,0.004536188815482477
2,ga,0.0014711299948424491
2,ze,0.001797774885183093
2,ug,0.0008423999803521871
2,ew,0.0011493970577400104
2,rm,0.0008497679102094948
2,ak,0.000255421568386669
2,kk,1.71918363337181e-05
2,at,0.002546847754009382
2,io,0.0005943463418228258
2,of,0.0005304909497261586
2,mp,0.0006262740378711595
2,ib,0.0007834565414937249
2,bt,0.0006066262249183388
2,ih,0.0019967089913304026
2,nb,0.0004961072770587224
2,wo,0.0011567649875973182
2,mi,0.0020802121963798903
2,sm,0.00023577375543384828
2,mu,0.0006041702482992362
2,ke,0.0030945305400692587
2,tn,0.0006582017339194931
2,gk,0.0004813714173441069
2,tt,0.0015423533167964242
2,hp,3.43836726674362e-05
2,pf,0.0007171451727779551
2,rh,0.0011911486602647543
2,ho,0.0008153842375420586
2,tm,0.00013262273743153965
2,bu,0.0002505096151484638
2, c,0.0005132991133924406
2,ca,9.087113490679569e-05
2,ut,0.0013999066728884741
2,ex,0.0002112139892428224
2,xa,7.367929857307759e-06
2,ad,0.0005845224353464155
2,dv,5.157550900115431e-05
2,rv,0.0002971731709114129
2,zw,0.0006090822015374414
2,wa,0.002036004617236044
2,ot,0.0004887393472014146
2,ik,0.000213669965861925
2,k ,0.0005918903652037232
2, j,0.002308618021956431
2,do,0.0005525947392980818
2,nc,0.0002529655917675664
2,sg,0.00038804430581820863
2,nh,0.0007318810324925707
2,aj,1.4735859714615518e-05
2,jo,3.929562590564138e-05
2,ai,0.0002112139892428224
2,ou,0.0002333177788147457
2,la,0.0019328535992337353
2,ro,0.0010487020163568042
2,ce,0.0001375346906697448
2,ci,0.00014981457376525776
2, q,0.0002898052410541052
2,qu,0.00042979590834295257
2,av,0.0001768303165753862
2,uv,8.84151582876931e-05
2, y,1.227988309551293e-05
2,y ,6.139941547756465e-05
2,va,8.104722843038534e-05
2,lu,0.0006974973598251345
2,co,0.00016209445686077067
2,dr,0.0006950413832060319
2,sl,0.00017191836333718102
2,ev,0.00020875801262371983
2,iz,0.00014981457376525776
2,za,0.0001277107841933345
2,aw,2.455976619102586e-05
2,db,5.4031485620256896e-05
2,kf,1.227988309551293e-05
2,pe,0.000670481617015006
2,sn,0.00016455043347987327
2,hk,0.00030699707738782324
2,dh,0.00014981457376525776
2,kr,0.0006041702482992362
2,af,0.0010167743203084707
2,ft,0.0016921678905616818
2,am,0.0012132524498366776
2,z ,0.0008080163076847509
2,sb,0.00020630203600461723
2,bi,0.0006434658742048776
2,ld,0.0006164501313947491
2,sd,0.00022349387233833534
2,hv,5.4031485620256896e-05
2,hw,0.0004911953238205172
2,br,0.0007122332195397499
2,bn,5.4031485620256896e-05
2,hg,0.0001252548075742319
2,zg,0.00011297492447871897
2,oe,0.0005525947392980818
2,nv,0.0002947171942923103
2,ea,0.0003905002824373112
2,ep,0.00016946238671807846
2,zo,0.0001252548075742319
2,pa,0.00037085246948449053
2,ia,0.0002308618021956431
2,np,0.00013016676081243706
2,gm,2.9471719429231035e-05
2,df,4.1751602524743966e-05
2,ua,0.00016455043347987327
2,x ,9.578308814500086e-05
2,vg,7.367929857307759e-06
2,cl,2.2103789571923276e-05
2,ii,0.00011297492447871897
2,p ,0.00012034285433602672
2,zb,2.9471719429231035e-05
2,pp,0.00010069504138320604
2,po,0.0002480536385293612
2,gs,0.0005820664587273129
2,oh,0.0008645037699241103
2,ul,0.0004396198148193629
2,hd,0.00019893410614730948
2,kp,5.4031485620256896e-05
2,sv,6.385539209666725e-05
2,sf,0.00014735859714615516
2,dz,3.683964928653879e-05
2,id,0.0008374880271139819
2,fg,0.0001056069946214112
2,md,0.0002112139892428224
2,mk,0.00020630203600461723
2,oi,0.0001056069946214112
2,sk,0.0002824373111967974
2,sz,0.00015227055038436035
2,hc,0.00012034285433602672
2,ez,0.00036594051624628534
2,go,0.0001449026205270526
2,by,9.823906476410345e-06
2,yr,1.71918363337181e-05
2,tg,0.00030945305400692584
2,ui,0.00015472652700346292
2,lf,0.00013262273743153965
2,td,0.0003192769604833362
2,ox,9.823906476410345e-06
2,xy,4.911953238205172e-06
2,yg,2.455976619102586e-06
2,yd,7.367929857307759e-06
2,vl,6.87673453348724e-05
2,mr,5.4031485620256896e-05
2,cu,7.859125181128276e-05
2,pl,0.000213669965861925
2,wu,0.00033155684357884913
2,fd,4.6663555762949134e-05
2,bh,0.0001277107841933345
2,fm,4.420757914384655e-05
2,oz,4.911953238205172e-05
2,fs,8.350320504948793e-05
2,eq,4.420757914384655e-05
2,ij,9.823906476410345e-06
2,bw,6.631136871576983e-05
2,tv,0.00010315101800230862
2,vu,2.455976619102586e-05
2,rw,0.0006999533364442371
2,gf,5.648746223935948e-05
2,ds,0.00023822973205295085
2,ju,0.0002578775450057715
2,hb,0.00010069504138320604
2,lv,3.683964928653879e-05
2,lk,0.00021858191910013018
2,ki,0.0001277107841933345
2,w ,8.84151582876931e-05
2,sj,3.683964928653879e-05
2,jn,6.87673453348724e-05
2,dd,0.00010806297124051379
2,tb,0.00016209445686077067
2,bz,5.648746223935948e-05
2,uw,4.6663555762949134e-05
2,gd,6.87673453348724e-05
2,az,0.0001375346906697448
2,ct,6.87673453348724e-05
2,ok,7.1223321953975e-05
2,ux,2.9471719429231035e-05
2,xu,3.929562590564138e-05
2,lw,4.420757914384655e-05
2,uk,0.0001252548075742319
2,rp,0.0001571825036225655
2,mw,5.4031485620256896e-05
2,hf,0.0001449026205270526
2,tf,9.578308814500086e-05
2,yl,1.964781295282069e-05
2,tc,4.1751602524743966e-05
2,mz,5.648746223935948e-05
2,sr,0.0001399906672888474
2,ip,0.00014981457376525776
2,gv,1.964781295282069e-05
2,gw,4.911953238205172e-05
2,nr,0.00016700641009897586
2,sy,4.911953238205172e-05
2,ym,4.1751602524743966e-05
2,dn,9.332711152589827e-05
2,dc,5.4031485620256896e-05
2,aa,7.859125181128276e-05
2,iu,0.00012034285433602672
2,nj,8.84151582876931e-05
2,oy,9.823906476410345e-06
2,yo,4.911953238205172e-06
2,gg,5.157550900115431e-05
2, x,2.455976619102586e-05
2,rj,6.385539209666725e-05
2,kz,2.9471719429231035e-05
2,xz,7.367929857307759e-06
2,ln,0.00042733993172385
2,lz,0.00010315101800230862
2,ow,7.859125181128276e-05
2,zh,6.385539209666725e-05
2,uo,6.631136871576983e-05
2,eo,8.84151582876931e-05
2,ov,4.420757914384655e-05
2,km,6.385539209666725e-05
2,wn,5.648746223935948e-05
2,fz,6.631136871576983e-05
2,gb,4.420757914384655e-05
2,gp,7.367929857307759e-06
2,c ,8.84151582876931e-05
2,ws,1.227988309551293e-05
2,gh,6.139941547756465e-05
2,ey,1.4735859714615518e-05
2,ye,2.455976619102586e-06
2,ay,7.367929857307759e-06
2,tp,1.4735859714615518e-05
2,dy,2.9471719429231035e-05
2,wc,5.648746223935948e-05
2,zs,1.71918363337181e-05
2,kh,7.367929857307758e-05
2,uu,5.157550900115431e-05
2,kb,3.43836726674362e-05
2,mj,4.911953238205172e-06
2,sq,2.7015742810128448e-05
2,wl,9.823906476410345e-06
2,xt,3.192769604833362e-05
2,dt,6.385539209666725e-05
2,ky,9.823906476410345e-06
2,mv,5.157550900115431e-05
2,kg,4.911953238205172e-05
2,tk,4.420757914384655e-05
2,hj,4.911953238205172e-06
2,bd,3.683964928653879e-05
2,vr,2.9471719429231035e-05
2,ry,1.4735859714615518e-05
2,ty,2.9471719429231035e-05
2,q ,7.367929857307759e-06
2,jh,1.4735859714615518e-05
2,tq,2.455976619102586e-05
2,ax,5.157550900115431e-05
2,xe,2.9471719429231035e-05
2,cc,1.227988309551293e-05
2,lr,9.087113490679569e-05
2,tj,2.455976619102586e-05
2,xi,0.00011051894785961637
2,oq,9.823906476410345e-06
2,dk,1.71918363337181e-05
2,gz,2.455976619102586e-06
2,lp,2.455976619102586e-05
2,dw,6.631136871576983e-05
2,fw,2.2103789571923276e-05
2,ps,7.367929857307758e-05
2,yc,1.4735859714615518e-05
2,pn,1.71918363337181e-05
2,cr,2.9471719429231035e-05
2,lh,5.894343885846207e-05
2,zn,1.4735859714615518e-05
2,yp,2.7015742810128448e-05
2,yi,2.455976619102586e-06
2,fb,2.2103789571923276e-05
2,xv,4.911953238205172e-06
2,oo,1.71918363337181e-05
2,zm,1.227988309551293e-05
2,mf,3.192769604833362e-05
2,ly,1.71918363337181e-05
2,bc,9.823906476410345e-06
2,zd,1.71918363337181e-05
2,dj,1.71918363337181e-05
2,bf,1.71918363337181e-05
2,ix,1.964781295282069e-05
2,xo,4.911953238205172e-06
2,wb,4.911953238205172e-06
2,py,4.911953238205172e-06
2,yx,2.455976619102586e-06
2,yn,1.964781295282069e-05
2,kw,1.71918363337181e-05
2,iq,9.823906476410345e-06
2,my,4.911953238205172e-06
2,wg,1.71918363337181e-05
2,cg,2.455976619102586e-06
2,xd,2.455976619102586e-06
2,vm,4.911953238205172e-06
2,zp,4.911953238205172e-06
2,pz,2.455976619102586e-06
2,lx,2.455976619102586e-06
2,yb,4.911953238205172e-06
2,lq,7.367929857307759e-06
2,nx,4.911953238205172e-06
2,xx,4.911953238205172e-06
2,zy,7.367929857307759e-06
2,xc,4.911953238205172e-06
2,aq,9.823906476410345e-06
2,j ,7.367929857307759e-06
2,xn,2.455976619102586e-06
2,lj,1.4735859714615518e-05
2,iw,7.367929857307759e-06
2,zk,4.911953238205172e-06
2,kc,2.455976619102586e-06
2,vs,2.455976619102586e-06
2,yk,2.455976619102586e-06
2,xp,7.367929857307759e-06
2,bb,1.227988309551293e-05
2,dq,2.455976619102586e-06
2,bv,2.455976619102586e-06
2,oa,1.4735859714615518e-05
2,ao,7.367929857307759e-06
2,ny,9.823906476410345e-06
2,wv,2.455976619102586e-06
2,kd,7.367929857307759e-06
2,yt,4.911953238205172e-06
2,jm,7.367929857307759e-06
2,mq,2.455976619102586e-06
2,gj,4.911953238205172e-06
2,kv,4.911953238205172e-06
2,uy,2.455976619102586e-06
2,nq,9.823906476410345e-06
2,gy,4.911953238205172e-06
2,pd,4.911953238205172e-06
2,vv,2.455976619102586e-06
2,rq,2.455976619102586e-06
2,pc,2.455976619102586e-06
2,zc,2.455976619102586e-06
2,zz,4.911953238205172e-06
2,wt,2.455976619102586e-06
2,pb,4.911953238205172e-06
2,zr,7.367929857307759e-06
2,zv,4.911953238205172e-06
2,fc,2.455976619102586e-06
2,ji,4.911953238205172e-06
2,vn,2.455976619102586e-06
2,vt,4.911953238205172e-06
2,uj,2.455976619102586e-06
2,xw,2.455976619102586e-06
2,cd,2.455976619102586e-06
2,jl,2.455976619102586e-06
2,qq,2.455976619102586e-06
2,qb,2.455976619102586e-06
2,vy,2.455976619102586e-06
3,ein,0.007854232517701495
3,inl,6.139956627346384e-05
3,nle,7.613546217909517e-05
3,lei,0.0018640908320623623
3,eit,0.003467847503125238
3,itu,9.08713580847265e-05
3,tun,0.0005992597668290071
3,ung,0.003003666782097851
3,ng ,0.0021612647328259275
3,g i,0.0002333183518391626
3, ic,0.000297173900763565
3,ich,0.009607804130471622
3,ch ,0.00726725266412718
3,h n,0.000456812773074571
3, ne,0.0003880452588482915
3,neh,0.000275070056905118
3,ehm,0.00023577433449010115
3,hme,0.0005182123393480348
3,me ,0.000297173900763565
3,e d,0.002593517679391113
3, de,0.009917257944489881
3,den,0.004826005909094258
3,en ,0.020794805105496736
3,n b,0.0013286866141577576
3, be,0.004573039696047587
3,beg,0.0003045418487163807
3,egr,0.0001645508376128831
3,gri,0.00013999101110349755
3,rif,0.0001964786120750843
3,iff,0.0001866546814713301
3,ff ,5.894358362252529e-05
3,f d,0.0005157563566970963
3,der,0.008377356822351406
3,er ,0.014065412641925098
3,r l,0.00043470892921612403
3, le,0.0015644609486478588
3,leb,0.000803106326856907
3,ebe,0.001689716063845725
3,ben,0.002775260395560566
3,ens,0.0024044070152688442
3,nsw,7.122349687721806e-05
3,swe,0.000275070056905118
3,wei,0.001436749850799054
3,eis,0.0011862396204033216
3,ish,4.1751705065955416e-05
3,she,5.403161832064818e-05
3,hei,0.0014883254864687637
3,it ,0.0031461137758522872
3,t h,0.0006582033504515324
3, hi,0.0010364246786960696
3,hie,0.0007490747085362589
3,ier,0.0006459234371968397
3,r g,0.0011985195336580141
3, gn,8.350341013191083e-05
3,gnz,4.1751705065955416e-05
3,nzl,3.929572241501686e-05
3,zli,0.00010069528868848071
3,lic,0.0039983397557279655
3,h i,0.0006090836974327613
3, im,0.001144487915337366
3,im ,0.0008669618757813095
3,m i,0.00018911066412226864
3,imm,0.000550140113810236
3,mma,2.2103843858446985e-05
3,man,0.0015448130874403502
3,ane,0.00011543118459411202
3,nen,0.0023184476224859946
3,ent,0.0014956934344215792
3,nte,0.0012132554295636456
3,ten,0.0036127504795306128
3,nsi,0.00035366150173515176
3,sin,0.001024144765441377
3,inn,0.00048628456488583366
3,nne,0.0007957383789040914
3,ne ,0.002094953201250586
3,e n,0.0007245148820268734
3, nm,0.0002112145079807156
3,nml,0.0002234944212354084
3,mli,0.000341381588480459
3, in,0.0029127954240131247
3,in ,0.0043274414309537315
3,n d,0.005641392149205858
3,dem,0.0019353143289395803
3,em ,0.002527206147815772
3,m d,0.00048628456488583366
3,r k,0.0004248849986123698
3, ku,0.00015227092435819034
3,kun,0.00025296621304667105
3,uns,0.0014514857467046853
3,nst,0.0007122349687721806
3,st ,0.003949220102709194
3,t d,0.0038288769528132052
3, da,0.005425265675923266
3,das,0.0020016258605149214
3,as ,0.002527206147815772
3,s l,0.0004371649118670626
3,n m,0.0012279913254692769
3, mg,0.00014735895905631323
3,mgl,0.00020384656002789996
3,gli,0.000621363610687454
3,chs,0.0006287315586402698
3,hst,0.00038558927619735295
3,t a,0.0015914767578081828
3, an,0.0021981044725900055
3,ang,0.0013385105447615117
3,nge,0.002829292013881214
3,gen,0.00562174428799835
3,ene,0.0017928673351851443
3,hm ,0.0005280362699517891
3,m u,0.00020139057737696142
3, un,0.007517762894522913
3,und,0.0058575186224884505
3,ndg,8.350341013191083e-05
3,dgl,2.701580916032409e-05
3,glc,0.00059434780152713
3,lck,0.00059434780152713
3,ckl,0.00021367049063165418
3,kli,0.00046909268632926377
3,h d,0.001534989156836596
3, du,0.0009038016155453877
3,dur,0.0010855443317148408
3,urc,0.001255007134629601
3,rch,0.0012869349090918023
3,chz,5.157563566970963e-05
3,hzu,3.683973976407831e-05
3,zuf,0.00014490297640537466
3,ufh,4.6663670367832524e-05
3,fhr,0.00026279014365042526
3,hre,0.0019402262942414576
3,ren,0.0018640908320623623
3, di,0.006088380991676675
3,die,0.006252931829289558
3,ie ,0.006636065122835972
3,e a,0.0015816528272044287
3,anl,4.911965301877108e-05
3,g z,0.00015472690700912888
3, zu,0.0035145111734930703
3,zu ,0.0021489848195712347
3,u w,0.00016209485496194455
3, we,0.004261129899378391
3,wel,0.0014834135211668864
3,elc,0.001144487915337366
3,lch,0.0015153412956290877
3,che,0.006019613477450395
3,her,0.002151440802222173
3,r a,0.0017019959771004177
3, au,0.003504687242889316
3,auc,0.001112560140875165
3,uch,0.0014834135211668864
3,h e,0.0005280362699517891
3, eu,7.859144483003372e-05
3,eud,9.57833233866036e-05
3,udm,2.2103843858446985e-05
3,dmo,3.929572241501686e-05
3,mon,0.00012525511519786625
3,ono,5.403161832064818e-05
3,nol,2.2103843858446985e-05
3,olo,9.08713580847265e-05
3,log,0.00010069528868848071
3,ogi,6.139956627346384e-05
3,gie,7.859144483003372e-05
3,ieg,0.0003733093629426602
3,ege,0.0019058425371283178
3,ena,0.0003143657793201349
3,nan,0.00024559826509385537
3,ann,0.0011641357765448746
3,nnt,0.0005697879750177445
3,nt ,0.0005673319923668059
3,t w,0.0014834135211668864
3,wer,0.0013753502845255902
3,erd,0.001041336643997947
3,rde,0.0012795669611389865
3,n k,0.0008816977716869408
3, kn,0.0003143657793201349
3,knn,0.0002554221956976096
3,te ,0.0020900412359487093
3,e s,0.0019844339819583513
3, si,0.0038288769528132052
3,sie,0.0016651562373363395
3,e w,0.001210799446912707
3, wr,0.00031190979666919635
3,wre,0.00017683075086757588
3,re ,0.0016135806016666298
3,emn,0.00021612647328259272
3,mna,0.00021612647328259272
3,nac,0.0009922169909791756
3,ach,0.0020875852532977707
3,anw,3.438375711313975e-05
3,nwe,0.0001964786120750843
3,isu,9.823930603754215e-06
3,sun,0.00022595040388634694
3,u e,0.0003241897099238891
3, ei,0.004261129899378391
3,ine,0.0038558927619735295
3,nem,0.0005329482352536662
3,emg,0.00010069528868848071
3,hen,0.002932443285220633
3,ase,0.00014981494170725177
3,sei,0.002320903605136933
3,ies,0.0016627002546854008
3,ese,0.0022103843858446983
3,ses,0.0002922619354616879
3,es ,0.005113355879254069
3,s n,0.00047646063428207944
3, nu,0.0011051921929223492
3,nun,0.000891521702290695
3,un ,0.0005034764434424036
3,n w,0.0026942129680795936
3, wi,0.0034580235725214835
3,wie,0.0013728943018746515
3,ied,0.0005918918188761915
3,ede,0.0016504203414307082
3, li,0.000363485432338906
3,lie,0.0006238195933383927
3,iee,0.00017683075086757588
3,ee ,3.683973976407831e-05
3,sic,0.001964786120750843
3,h a,0.0005599640444139902
3, al,0.003232073168635137
3,all,0.0019991698778639828
3,lle,0.0025886057140892356
3,len,0.0013728943018746515
3,enf,0.00016209485496194455
3,nfa,0.00014981494170725177
3,fal,0.00040278115475392284
3,lls,0.0003708533802917216
3,ls ,0.0012992148223464949
3,s d,0.001667612219987278
3,def,3.438375711313975e-05
3,efi,4.6663670367832524e-05
3,fin,0.0003069978313673192
3,ini,0.00026770210895230235
3,nie,0.00027015809160324094
3,ere,0.002178456611382497
3,nal,0.0001694628029147602
3,als,0.0017240998209588647
3,s e,0.0010929122796676564
3,n s,0.003214881290078567
3, so,0.0028047321873718284
3,sol,0.0006385554892440239
3,olc,0.0003045418487163807
3,hes,0.0004617247383764481
3,s w,0.0009259054594038347
3,s r,0.0001964786120750843
3, re,0.0009823930603754215
3,rei,0.0013385105447615117
3,n o,0.0005108443913952192
3, ob,0.00024559826509385537
3,obj,9.08713580847265e-05
3,bje,0.00016700682026382166
3,jek,0.00016700682026382166
3,ekt,0.0004076931200557999
3,kti,0.00025296621304667105
3,tiv,0.00031682176197107343
3,iv ,7.613546217909517e-05
3,v b,9.823930603754215e-06
3,bet,0.0002799820222069951
3,etr,0.00037576534559359873
3,tra,0.0005378602005555432
3,rac,0.000275070056905118
3,cht,0.004862845648858336
3,hte,0.00100204092158293
3,tet,0.0005599640444139902
3,et ,0.0006729392463571637
3,t o,0.000297173900763565
3, od,0.0008399460666209854
3,ode,0.0009946729736301143
3,r v,0.0007024110381684263
3, vi,0.0007146909514231191
3,vie,0.0006778512116590408
3,iel,0.0009283614420547734
3,elm,0.00015718288966006745
3,lme,0.000137535028452559
3,meh,0.0006115396800836999
3,ehr,0.0018837386932698708
3,hr ,0.0012500951693277238
3,r d,0.0023037117265803635
3,dae,1.964786120750843e-05
3,aes,1.964786120750843e-05
3,s h,0.0004150610680086156
3,auf,0.0017265558036098033
3,uf ,0.0011420319326864276
3,f e,0.00016700682026382166
3, su,0.00026279014365042526
3,sub,0.00010315127133941927
3,ubj,8.104742748097228e-05
3,ive,0.0002799820222069951
3,ves,3.929572241501686e-05
3,s u,0.0005894358362252529
3, ur,0.0001743747682166373
3,urt,0.00014735895905631323
3,rte,0.0009038016155453877
3,tei,0.0007343388126306276
3,eil,0.0013016708049974335
3,il ,0.0005525960964611746
3,l a,0.00022595040388634694
3,ank,0.00027015809160324094
3,nko,5.403161832064818e-05
3,kom,0.0005550520791121131
3,omm,0.000621363610687454
3,mmt,0.00029962988341450354
3,mt ,0.0003069978313673192
3,t b,0.000550140113810236
3,bei,0.001051160574601701
3,ei ,0.0009725691297716673
3,i k,3.438375711313975e-05
3, ka,0.0006729392463571637
3,kal,4.911965301877108e-05
3,alt,0.0008522259798756782
3,lte,0.0010806323664129638
3,ter,0.0023749352234575813
3,r u,0.0008669618757813095
3,nd ,0.006365907031232731
